,PLAYER_NAME,TEAM_ABBREVIATION,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,POSS,FGM_PG,FGA_PG,FG_PCT,season
9992,Metta World Peace,LAL,82,0.695,29.4,111.1,102.0,9.1,0.103,1.94,17.7,0.043,0.069,0.056,9.1,0.46,0.485,0.15,92.66,0.061,4655,3.2,8.0,0.397,2011
9993,Michael Beasley,MIN,73,0.192,32.3,102.8,108.4,-5.6,0.118,0.81,9.2,0.048,0.122,0.085,11.3,0.474,0.51,0.279,98.61,0.094,4849,7.7,17.1,0.45,2011
9994,Michael Redd,MIL,10,0.6,13.4,108.1,104.6,3.4,0.132,3.0,19.0,0.0,0.063,0.031,6.3,0.444,0.47,0.173,92.73,0.067,260,1.8,4.5,0.4,2011
9995,Mickael Pietrus,PHX,57,0.579,19.4,99.6,100.3,-0.7,0.052,0.85,7.1,0.014,0.1,0.058,8.4,0.508,0.526,0.178,93.82,0.067,2159,2.5,6.4,0.392,2011
9996,Mike Bibby,MIA,80,0.613,28.6,108.5,105.3,3.2,0.173,2.62,27.4,0.008,0.082,0.046,10.4,0.563,0.57,0.144,90.52,0.072,4328,3.1,7.2,0.431,2011
9997,Mike Conley,MEM,81,0.568,35.5,109.2,103.8,5.4,0.273,3.0,29.8,0.012,0.079,0.045,9.9,0.486,0.521,0.194,92.94,0.108,5559,5.2,11.8,0.444,2011
9998,Mike Dunleavy,IND,61,0.459,27.6,104.2,101.6,2.6,0.097,1.52,14.1,0.016,0.142,0.08,9.2,0.56,0.593,0.166,97.46,0.107,3414,3.9,8.5,0.462,2011
9999,Mike Harris,HOU,4,0.75,3.9,123.5,77.4,46.1,0.071,1.0,10.0,0.105,0.15,0.128,10.0,0.5,0.515,0.2,99.47,0.094,34,0.8,1.5,0.5,2011
10000,Mike Miller,MIA,41,0.659,20.4,104.5,107.1,-2.5,0.096,1.24,16.7,0.048,0.174,0.112,13.4,0.507,0.525,0.138,93.29,0.075,1632,2.0,4.9,0.401,2011
10001,Mo Williams,LAC,58,0.328,30.8,100.7,110.5,-9.8,0.361,2.22,28.2,0.012,0.077,0.043,12.7,0.453,0.503,0.242,94.94,0.095,3544,5.0,12.6,0.399,2011
10002,Monta Ellis,GSW,80,0.438,40.3,106.7,110.1,-3.3,0.234,1.79,18.0,0.014,0.076,0.044,10.1,0.493,0.536,0.278,96.31,0.115,6466,9.1,20.1,0.451,2011
10003,Morris Peterson,OKC,4,0.5,5.7,102.1,87.2,14.8,0.053,0.0,16.7,0.0,0.136,0.068,0.0,0.4,0.4,0.093,99.42,0.0,48,0.5,1.3,0.4,2011
10004,Mustafa Shakur,WAS,22,0.227,7.2,97.2,99.4,-2.2,0.258,1.39,22.9,0.045,0.1,0.072,16.5,0.364,0.389,0.228,97.44,0.048,323,1.0,2.7,0.356,2011
10005,Nate Robinson,OKC,59,0.746,17.2,101.1,99.7,1.4,0.183,1.63,19.3,0.017,0.077,0.048,11.8,0.485,0.507,0.212,93.09,0.069,1970,2.5,6.4,0.399,2011
10006,Nazr Mohammed,OKC,75,0.533,17.1,105.8,105.0,0.8,0.031,0.33,3.9,0.119,0.187,0.153,11.9,0.522,0.538,0.202,92.45,0.091,2461,3.1,6.0,0.522,2011
10007,Nenad Krstic,BOS,71,0.62,22.1,106.2,104.4,1.8,0.027,0.48,4.5,0.087,0.143,0.115,9.3,0.511,0.557,0.168,94.48,0.074,3084,3.3,6.4,0.511,2011
10008,Nene,DEN,75,0.613,30.5,112.0,104.5,7.4,0.104,1.11,13.5,0.07,0.183,0.13,12.1,0.615,0.657,0.189,95.53,0.132,4550,5.4,8.7,0.615,2011
10009,Nick Collison,OKC,71,0.676,21.5,111.5,100.8,10.7,0.068,1.25,17.4,0.084,0.13,0.108,13.9,0.566,0.6,0.097,92.91,0.067,2947,1.9,3.4,0.566,2011
10010,Nick Young,WAS,64,0.219,31.8,100.7,107.9,-7.2,0.066,0.83,6.3,0.013,0.076,0.043,7.5,0.497,0.538,0.24,96.01,0.089,4075,6.4,14.6,0.441,2011
10011,Nicolas Batum,POR,80,0.588,31.5,107.0,106.4,0.6,0.08,1.48,11.4,0.045,0.114,0.078,7.7,0.528,0.563,0.174,90.34,0.093,4756,4.6,10.1,0.455,2011
10012,Nikola Pekovic,MIN,65,0.231,13.7,97.0,107.8,-10.8,0.052,0.3,6.2,0.095,0.121,0.108,20.9,0.517,0.573,0.193,98.55,0.049,1813,2.1,4.0,0.517,2011
10013,O.J. Mayo,MEM,71,0.521,26.3,107.7,105.1,2.6,0.116,1.46,14.0,0.019,0.076,0.047,9.5,0.471,0.499,0.208,95.13,0.076,3716,4.3,10.5,0.407,2011
10014,Omer Asik,CHI,82,0.756,12.1,103.2,90.2,13.1,0.049,0.5,10.5,0.118,0.196,0.158,21.0,0.553,0.559,0.123,93.14,0.076,1911,1.0,1.7,0.553,2011
10015,Omri Casspi,SAC,71,0.239,24.0,103.9,108.5,-4.6,0.063,1.09,10.1,0.042,0.144,0.091,9.3,0.496,0.517,0.163,98.19,0.082,3493,3.2,7.7,0.412,2011
10016,Orien Greene,NJN,3,0.0,1.8,136.4,90.9,45.5,0.167,0.0,25.0,0.0,0.0,0.0,0.0,0.5,0.521,0.176,99.62,0.176,11,0.3,0.7,0.5,2011
10017,Othyus Jeffers,WAS,17,0.471,19.0,108.3,104.4,3.9,0.088,1.43,16.5,0.078,0.132,0.105,11.6,0.485,0.546,0.131,97.81,0.082,653,1.8,3.8,0.477,2011
10018,Pape Sy,ATL,3,0.0,7.0,88.4,102.3,-13.9,0.222,0.67,16.7,0.087,0.063,0.077,25.0,0.333,0.478,0.204,99.51,0.058,43,0.7,2.0,0.333,2011
10019,Patrick Ewing,NOH,7,0.429,2.7,91.7,100.0,-8.3,0.167,2.0,20.0,0.05,0.063,0.056,10.0,0.0,0.222,0.19,91.47,-0.018,36,0.0,0.7,0.0,2011
10020,Patrick Patterson,HOU,52,0.558,16.7,106.1,105.8,0.3,0.078,1.32,11.5,0.097,0.129,0.113,8.7,0.558,0.574,0.16,94.09,0.108,1702,2.9,5.1,0.558,2011
10021,Patty Mills,POR,64,0.625,12.2,97.3,105.0,-7.6,0.261,1.76,21.0,0.023,0.046,0.034,11.9,0.483,0.506,0.231,93.98,0.085,1542,2.1,5.1,0.412,2011
10022,Pau Gasol,LAL,82,0.695,37.0,110.8,102.1,8.6,0.148,1.92,15.8,0.091,0.183,0.138,8.2,0.53,0.589,0.214,92.48,0.159,5865,7.2,13.7,0.529,2011
10023,Paul George,IND,61,0.475,20.7,104.2,104.1,0.0,0.082,0.93,11.3,0.029,0.145,0.087,12.2,0.505,0.542,0.172,97.76,0.093,2572,2.9,6.5,0.453,2011
10024,Paul Millsap,UTA,76,0.474,34.3,108.3,107.4,0.9,0.121,1.29,12.8,0.067,0.166,0.118,9.9,0.536,0.578,0.223,93.06,0.129,5037,6.9,13.0,0.531,2011
10025,Paul Pierce,BOS,80,0.688,34.7,109.3,97.8,11.4,0.152,1.52,15.8,0.015,0.144,0.084,10.4,0.551,0.62,0.236,92.05,0.141,5313,6.3,12.8,0.497,2011
10026,Peja Stojakovic,DAL,33,0.758,18.7,110.9,102.1,8.9,0.069,1.71,10.2,0.025,0.101,0.065,6.0,0.566,0.588,0.186,95.44,0.098,1233,3.0,6.9,0.441,2011
10027,Pooh Jeter,SAC,62,0.258,13.8,99.4,105.5,-6.1,0.281,3.18,33.2,0.01,0.071,0.039,10.5,0.421,0.46,0.155,100.86,0.086,1814,1.7,4.2,0.409,2011
10028,Pops Mensah-Bonsu,NOH,7,0.857,5.0,87.0,105.6,-18.6,0.08,1.0,28.6,0.091,0.276,0.177,28.6,0.333,0.333,0.064,96.3,-0.015,69,0.1,0.4,0.333,2011
10029,Quentin Richardson,ORL,57,0.649,16.8,103.5,100.3,3.1,0.064,1.15,11.0,0.042,0.152,0.096,9.5,0.424,0.454,0.145,92.62,0.065,1848,1.5,4.5,0.341,2011
10030,Quincy Pondexter,NOH,66,0.53,11.1,97.3,102.9,-5.6,0.064,1.75,11.7,0.033,0.091,0.062,6.7,0.456,0.482,0.136,89.25,0.054,1367,1.1,2.7,0.406,2011
10031,Quinton Ross,NJN,36,0.194,9.8,96.8,91.3,5.4,0.045,1.43,12.2,0.029,0.055,0.042,8.5,0.441,0.437,0.092,93.96,0.01,680,0.7,1.6,0.441,2011
10032,Raja Bell,UTA,68,0.5,30.8,105.6,110.7,-5.1,0.083,1.87,17.0,0.015,0.072,0.044,9.1,0.482,0.528,0.125,93.2,0.049,4069,2.8,6.9,0.409,2011
10033,Rajon Rondo,BOS,68,0.691,37.2,108.6,99.8,8.9,0.448,3.25,44.2,0.041,0.086,0.065,13.6,0.482,0.495,0.179,92.18,0.131,4857,4.7,9.9,0.475,2011
10034,Ramon Sessions,CLE,81,0.235,26.3,101.3,112.8,-11.5,0.351,2.35,26.8,0.021,0.1,0.06,11.4,0.468,0.559,0.237,95.52,0.135,4239,4.5,9.6,0.466,2011
10035,Randy Foye,LAC,63,0.444,24.6,102.8,108.9,-6.1,0.18,1.79,19.9,0.009,0.059,0.034,11.1,0.455,0.516,0.195,94.85,0.073,3061,3.3,8.4,0.388,2011
10036,Rashard Lewis,WAS,57,0.421,32.0,102.6,104.3,-1.6,0.082,1.06,11.5,0.039,0.122,0.08,10.8,0.508,0.535,0.176,94.05,0.081,3571,4.4,10.2,0.433,2011
10037,Rasual Butler,CHI,47,0.362,16.4,95.0,101.9,-6.9,0.059,1.13,9.1,0.013,0.088,0.05,8.1,0.43,0.446,0.154,95.28,0.048,1537,1.7,5.0,0.333,2011
10038,Ray Allen,BOS,80,0.688,36.1,108.0,99.7,8.2,0.122,1.87,15.8,0.021,0.08,0.052,8.5,0.577,0.615,0.192,91.42,0.112,5506,6.0,12.2,0.491,2011
10039,Raymond Felton,DEN,75,0.587,36.5,109.5,107.3,2.2,0.347,2.83,32.2,0.018,0.081,0.05,11.4,0.483,0.524,0.21,97.89,0.115,5587,5.7,13.4,0.425,2011
10040,Reggie Evans,TOR,30,0.367,26.6,101.7,112.3,-10.7,0.07,0.97,17.3,0.15,0.302,0.224,17.7,0.408,0.466,0.1,93.22,0.099,1545,1.4,3.4,0.408,2011
10041,Reggie Williams,GSW,80,0.45,20.3,105.0,107.3,-2.4,0.118,2.12,15.0,0.027,0.104,0.066,7.1,0.558,0.585,0.184,96.4,0.099,3272,3.4,7.2,0.469,2011
10042,Renaldo Balkman,NYK,8,0.75,7.8,105.2,102.2,3.0,0.047,2.0,11.1,0.029,0.078,0.053,5.6,0.5,0.542,0.104,103.81,0.022,135,0.8,1.6,0.462,2011
10043,Richard Hamilton,DET,55,0.345,27.2,105.4,110.3,-4.9,0.199,1.94,17.1,0.017,0.076,0.045,8.8,0.47,0.52,0.255,90.97,0.096,2836,5.2,12.2,0.429,2011
10044,Richard Jefferson,SAS,81,0.741,30.4,109.3,103.0,6.3,0.064,1.15,11.5,0.024,0.105,0.066,10.0,0.579,0.612,0.152,93.98,0.079,4808,3.8,7.9,0.474,2011
10045,Robin Lopez,PHX,67,0.493,14.8,106.9,108.7,-1.8,0.012,0.17,1.8,0.084,0.134,0.11,10.5,0.501,0.539,0.198,97.76,0.068,2014,2.7,5.3,0.501,2011
10046,Rodney Carney,MEM,27,0.481,12.4,98.5,110.2,-11.7,0.054,0.69,7.4,0.036,0.11,0.071,10.8,0.495,0.521,0.176,98.13,0.061,684,1.7,4.1,0.418,2011
10047,Rodney Stuckey,DET,70,0.357,31.2,108.7,110.6,-1.9,0.27,2.33,24.1,0.033,0.075,0.053,10.3,0.455,0.544,0.238,90.5,0.112,4116,5.2,11.8,0.439,2011
10048,Rodrigue Beaubois,DAL,28,0.679,17.7,98.9,99.6,-0.7,0.213,1.36,18.4,0.014,0.093,0.054,13.5,0.478,0.5,0.25,98.29,0.064,1010,3.4,8.0,0.422,2011
10049,Roger Mason Jr.,NYK,26,0.385,12.3,98.6,107.5,-9.0,0.099,3.33,19.0,0.015,0.125,0.068,5.7,0.442,0.461,0.118,95.77,0.055,637,1.0,3.0,0.338,2011
10050,Ronald Dupree,TOR,3,0.0,4.3,84.0,96.3,-12.3,0.125,0.0,20.0,0.0,0.25,0.111,0.0,0.25,0.25,0.143,97.87,0.032,25,0.3,1.3,0.25,2011
10051,Ronnie Brewer,CHI,81,0.753,22.0,101.8,93.9,7.9,0.126,2.55,20.6,0.032,0.113,0.073,8.1,0.487,0.518,0.137,92.55,0.112,3419,2.5,5.3,0.48,2011
10052,Ronnie Price,UTA,59,0.525,12.1,102.3,100.5,1.8,0.123,1.02,16.5,0.032,0.06,0.046,16.2,0.4,0.434,0.18,90.94,0.02,1351,1.3,3.6,0.352,2011
10053,Ronny Turiaf,NYK,64,0.5,17.8,103.8,103.2,0.6,0.122,2.24,27.2,0.054,0.124,0.088,12.1,0.632,0.648,0.094,97.54,0.079,2306,1.6,2.5,0.632,2011
10054,Roy Hibbert,IND,81,0.457,27.7,103.9,104.4,-0.4,0.123,0.9,12.2,0.084,0.185,0.136,13.6,0.461,0.507,0.234,96.68,0.106,4515,5.1,11.0,0.461,2011
10055,Royal Ivey,OKC,25,0.8,6.2,94.5,102.8,-8.3,0.077,1.4,14.0,0.012,0.087,0.049,10.0,0.513,0.527,0.121,96.96,0.054,309,0.6,1.5,0.421,2011
10056,Rudy Fernandez,POR,78,0.59,23.3,104.7,103.2,1.5,0.171,2.19,21.2,0.021,0.083,0.051,9.7,0.471,0.522,0.179,91.45,0.089,3488,2.7,7.4,0.37,2011
10057,Rudy Gay,MEM,54,0.556,39.8,106.4,103.1,3.3,0.116,1.13,12.1,0.039,0.124,0.081,10.7,0.503,0.548,0.23,93.13,0.122,4175,7.6,16.1,0.471,2011
10058,Russell Westbrook,OKC,82,0.671,34.7,108.9,106.8,2.1,0.422,2.12,25.1,0.045,0.091,0.068,11.9,0.454,0.538,0.311,95.29,0.154,5650,7.5,17.0,0.442,2011
10059,Ryan Anderson,ORL,64,0.672,22.3,109.1,99.5,9.6,0.061,1.06,7.7,0.091,0.161,0.126,7.2,0.558,0.591,0.195,93.45,0.126,2778,3.5,8.2,0.43,2011
10060,Ryan Gomes,LAC,76,0.382,27.6,105.9,108.8,-2.9,0.084,2.15,16.5,0.03,0.096,0.063,7.7,0.481,0.504,0.126,94.3,0.058,4118,2.7,6.6,0.41,2011
10061,Ryan Hollins,CLE,70,0.243,16.9,102.5,107.2,-4.7,0.035,0.39,6.8,0.062,0.101,0.082,17.4,0.598,0.642,0.139,93.86,0.047,2301,1.9,3.1,0.598,2011
10062,Sam Young,MEM,78,0.564,20.2,105.0,103.2,1.9,0.069,1.16,10.5,0.027,0.097,0.062,9.0,0.489,0.525,0.17,93.87,0.08,3093,3.0,6.3,0.472,2011
10063,Samardo Samuels,CLE,37,0.108,19.0,98.8,108.2,-9.4,0.043,0.32,4.7,0.102,0.129,0.115,14.8,0.456,0.498,0.211,95.46,0.058,1390,3.0,6.5,0.456,2011
10064,Samuel Dalembert,SAC,80,0.275,24.2,101.3,106.6,-5.2,0.054,0.51,8.0,0.109,0.232,0.17,15.8,0.473,0.509,0.171,96.16,0.1,3858,3.4,7.1,0.473,2011
10065,Sasha Pavlovic,BOS,31,0.419,11.7,95.8,106.1,-10.3,0.072,1.33,15.5,0.003,0.091,0.047,11.7,0.486,0.497,0.113,92.75,0.038,696,0.9,2.3,0.403,2011
10066,Sasha Vujacic,NJN,67,0.388,24.6,100.8,110.8,-9.9,0.134,2.0,15.8,0.018,0.101,0.058,7.9,0.483,0.515,0.191,92.92,0.08,3208,3.6,8.9,0.402,2011
10067,Sean Marks,POR,29,0.517,7.2,88.2,105.9,-17.7,0.033,0.36,6.3,0.074,0.122,0.097,17.5,0.455,0.473,0.123,97.4,0.006,424,0.7,1.5,0.432,2011
10068,Sebastian Telfair,MIN,37,0.297,19.2,101.4,107.4,-6.0,0.246,1.73,25.1,0.022,0.053,0.036,14.5,0.461,0.497,0.19,99.67,0.068,1475,2.6,6.5,0.402,2011
10069,Semih Erden,CLE,41,0.756,14.5,98.7,100.7,-2.0,0.054,0.59,10.5,0.07,0.146,0.109,17.8,0.559,0.593,0.134,92.79,0.057,1145,1.5,2.7,0.559,2011
10070,Serge Ibaka,OKC,82,0.671,27.0,108.1,104.9,3.2,0.016,0.31,2.8,0.102,0.183,0.144,8.9,0.543,0.579,0.156,93.58,0.109,4319,4.1,7.5,0.543,2011
10071,Shane Battier,MEM,82,0.512,29.0,110.9,107.1,3.8,0.109,2.34,22.7,0.038,0.123,0.08,9.7,0.55,0.567,0.116,95.46,0.081,4728,2.8,6.2,0.45,2011
10072,Shannon Brown,LAL,82,0.695,19.1,103.1,100.0,3.1,0.107,1.28,11.2,0.022,0.073,0.048,8.8,0.482,0.518,0.215,93.96,0.088,3078,3.3,7.8,0.425,2011
10073,Shaquille O'Neal,BOS,37,0.757,20.3,112.8,98.5,14.3,0.051,0.46,7.7,0.083,0.182,0.138,16.5,0.667,0.659,0.197,92.25,0.1,1438,3.6,5.4,0.667,2011
10074,Shaun Livingston,CHA,73,0.425,17.3,97.0,100.1,-3.1,0.241,1.86,23.4,0.024,0.099,0.062,12.6,0.467,0.53,0.196,90.67,0.115,2384,2.5,5.4,0.466,2011
10075,Shawn Marion,DAL,80,0.7,28.2,105.0,105.0,0.0,0.084,0.85,9.6,0.08,0.173,0.128,11.3,0.523,0.551,0.21,92.74,0.123,4351,5.4,10.4,0.52,2011
10076,Shawne Williams,NYK,64,0.516,20.7,108.3,108.3,0.0,0.054,1.02,9.4,0.044,0.139,0.091,9.2,0.536,0.558,0.149,97.17,0.072,2680,2.6,6.0,0.426,2011
10077,Shelden Williams,NYK,59,0.644,15.4,105.6,107.8,-2.2,0.053,0.74,9.7,0.101,0.197,0.149,13.0,0.468,0.522,0.141,97.25,0.079,1846,1.7,3.7,0.468,2011
10078,Sherron Collins,CHA,20,0.4,3.3,94.6,108.7,-14.1,0.19,2.0,21.6,0.0,0.079,0.041,10.8,0.32,0.334,0.204,93.26,0.037,129,0.4,1.3,0.28,2011
10079,Solomon Alabi,TOR,12,0.083,4.9,92.2,100.8,-8.6,0.051,0.67,9.5,0.097,0.119,0.107,14.3,0.2,0.189,0.139,95.58,-0.003,116,0.3,1.3,0.2,2011
10080,Solomon Jones,IND,39,0.385,13.5,96.1,100.9,-4.8,0.094,0.86,14.0,0.082,0.134,0.107,16.4,0.405,0.469,0.154,97.79,0.038,1072,1.3,3.1,0.405,2011
10081,Sonny Weems,TOR,59,0.288,24.0,101.9,113.4,-11.5,0.12,1.21,14.0,0.027,0.087,0.056,11.6,0.461,0.492,0.198,96.53,0.066,2836,3.9,8.7,0.444,2011
10082,Spencer Hawes,PHI,81,0.506,21.2,102.9,104.0,-1.1,0.112,1.25,14.7,0.076,0.203,0.139,11.8,0.473,0.481,0.187,92.8,0.085,3314,3.3,7.0,0.465,2011
10083,Stephen Curry,GSW,74,0.446,33.6,108.5,108.4,0.0,0.268,1.91,24.1,0.021,0.097,0.058,12.6,0.551,0.595,0.237,97.74,0.121,5059,6.8,14.2,0.48,2011
10084,Stephen Graham,NJN,59,0.322,16.2,96.9,111.5,-14.6,0.066,1.05,13.6,0.019,0.117,0.068,12.9,0.418,0.457,0.121,92.6,0.031,1836,1.4,3.4,0.405,2011
10085,Stephen Jackson,CHA,67,0.448,35.9,102.9,108.1,-5.2,0.184,1.15,14.7,0.024,0.109,0.067,12.7,0.468,0.52,0.27,91.32,0.1,4567,6.5,15.8,0.411,2011
10086,Steve Blake,LAL,79,0.696,20.0,104.1,101.7,2.4,0.157,2.33,30.2,0.012,0.083,0.049,13.0,0.479,0.5,0.112,92.39,0.059,3045,1.4,3.9,0.359,2011
10087,Steve Nash,PHX,75,0.52,33.3,112.6,107.9,4.8,0.498,3.23,42.5,0.017,0.088,0.053,13.2,0.542,0.601,0.205,96.28,0.152,5030,5.3,10.8,0.492,2011
10088,Steve Novak,SAS,30,0.6,7.2,105.2,115.9,-10.8,0.025,0.75,3.8,0.019,0.118,0.067,5.1,0.716,0.737,0.155,94.53,0.114,426,1.2,2.2,0.522,2011
10089,Sundiata Gaines,NJN,24,0.375,12.5,100.7,103.3,-2.6,0.232,1.56,22.1,0.041,0.083,0.061,14.2,0.443,0.459,0.217,94.61,0.073,583,1.8,4.4,0.4,2011
10090,T.J. Ford,IND,41,0.415,18.9,97.3,97.3,0.0,0.308,2.24,30.6,0.021,0.083,0.051,13.7,0.398,0.434,0.183,95.67,0.083,1535,2.2,5.8,0.386,2011
10091,Taj Gibson,CHI,80,0.75,21.8,105.0,97.0,8.0,0.054,0.82,8.3,0.096,0.167,0.133,10.1,0.467,0.502,0.166,91.23,0.094,3308,2.9,6.3,0.466,2011
10092,Tayshaun Prince,DET,78,0.372,32.8,107.4,110.3,-2.9,0.142,2.62,15.7,0.032,0.112,0.07,6.0,0.49,0.511,0.209,89.14,0.101,4757,6.1,12.8,0.473,2011
10093,Terrence Williams,HOU,21,0.333,13.8,93.8,105.4,-11.6,0.244,1.15,19.4,0.013,0.167,0.086,16.8,0.4,0.427,0.238,94.5,0.074,567,2.0,5.5,0.374,2011
10094,Thabo Sefolosha,OKC,79,0.671,25.9,108.8,106.0,2.8,0.076,2.02,20.7,0.034,0.143,0.089,10.3,0.514,0.545,0.091,96.29,0.069,4105,2.0,4.2,0.471,2011
10095,Thaddeus Young,PHI,82,0.5,26.0,105.4,101.1,4.3,0.067,0.83,7.5,0.075,0.133,0.105,9.0,0.544,0.566,0.216,94.02,0.123,4172,5.6,10.3,0.541,2011
10096,Theo Ratliff,LAL,10,1.0,7.1,87.7,102.6,-15.0,0.06,1.0,25.0,0.073,0.095,0.083,25.0,0.167,0.145,0.051,101.1,0.01,146,0.1,0.6,0.167,2011
10097,Tiago Splitter,SAS,60,0.717,12.3,103.5,104.8,-1.3,0.06,0.81,8.4,0.104,0.178,0.142,10.3,0.529,0.55,0.174,94.95,0.096,1457,1.7,3.2,0.529,2011
10098,Tim Duncan,SAS,76,0.789,28.4,110.3,100.3,10.0,0.15,1.66,15.8,0.084,0.233,0.162,9.5,0.5,0.537,0.225,94.52,0.154,4261,5.5,11.0,0.5,2011
10099,Timofey Mozgov,DEN,45,0.6,11.6,102.8,105.8,-3.0,0.045,0.43,7.3,0.088,0.142,0.115,17.0,0.474,0.523,0.158,98.32,0.054,1069,1.4,3.0,0.474,2011
10100,Toney Douglas,NYK,81,0.506,24.3,107.6,104.8,2.8,0.202,2.74,21.6,0.032,0.092,0.061,7.9,0.511,0.534,0.194,97.53,0.099,4004,3.9,9.3,0.416,2011
10101,Tony Allen,MEM,72,0.556,20.8,103.2,100.4,2.9,0.113,1.21,13.6,0.049,0.088,0.068,11.3,0.514,0.562,0.195,94.47,0.109,2924,3.5,6.8,0.51,2011
10102,Tony Battie,PHI,38,0.368,9.9,93.4,97.7,-4.3,0.055,1.0,9.5,0.043,0.209,0.125,9.5,0.479,0.489,0.138,93.96,0.079,738,1.2,2.5,0.469,2011
10103,Tony Parker,SAS,78,0.769,32.4,109.0,102.5,6.4,0.345,2.57,26.8,0.013,0.082,0.049,10.4,0.531,0.569,0.251,94.54,0.139,4973,7.1,13.7,0.519,2011
10104,Tracy McGrady,DET,72,0.347,23.4,103.7,106.6,-2.9,0.244,2.47,27.2,0.03,0.137,0.081,11.0,0.471,0.503,0.186,89.15,0.109,3132,3.2,7.1,0.442,2011
10105,Travis Outlaw,NJN,82,0.293,28.8,101.3,109.1,-7.8,0.059,1.18,8.7,0.023,0.121,0.072,7.4,0.427,0.469,0.171,91.58,0.062,4501,3.3,8.9,0.375,2011
10106,Trevor Ariza,NOH,75,0.573,34.7,104.5,104.7,-0.2,0.099,1.37,14.4,0.025,0.151,0.086,10.5,0.451,0.487,0.174,90.74,0.08,4924,4.0,10.2,0.398,2011
10107,Trevor Booker,WAS,65,0.231,16.4,101.2,108.6,-7.4,0.051,0.92,9.5,0.088,0.148,0.117,10.3,0.549,0.582,0.135,95.79,0.096,2114,2.1,3.9,0.549,2011
10108,Trey Johnson,LAL,8,0.375,11.8,96.1,104.3,-8.2,0.19,2.2,20.4,0.02,0.054,0.037,9.3,0.379,0.455,0.207,92.58,0.045,180,1.5,4.1,0.364,2011
10109,Troy Murphy,BOS,35,0.371,13.3,88.1,102.7,-14.6,0.088,1.15,13.5,0.049,0.204,0.126,11.8,0.39,0.428,0.147,92.88,0.078,905,1.2,3.3,0.368,2011
10110,Ty Lawson,DEN,80,0.613,26.3,112.8,107.4,5.4,0.272,2.75,29.1,0.033,0.068,0.051,10.6,0.553,0.593,0.19,97.94,0.114,4291,4.3,8.6,0.503,2011
10111,Tyler Hansbrough,IND,70,0.486,21.9,102.5,106.1,-3.6,0.047,0.54,4.9,0.09,0.145,0.117,9.0,0.465,0.529,0.224,96.26,0.105,3075,4.1,8.8,0.465,2011
10112,Tyreke Evans,SAC,57,0.316,37.0,101.7,106.4,-4.7,0.255,1.73,20.5,0.021,0.113,0.065,11.8,0.432,0.482,0.253,94.65,0.109,4153,6.7,16.4,0.409,2011
10113,Tyrus Thomas,CHA,41,0.439,21.0,100.4,101.7,-1.3,0.064,0.45,6.0,0.084,0.19,0.139,13.5,0.471,0.536,0.241,92.45,0.124,1658,3.8,8.1,0.471,2011
10114,Tyson Chandler,DAL,74,0.73,27.8,109.3,101.3,8.0,0.024,0.36,4.8,0.113,0.233,0.177,13.3,0.654,0.697,0.141,93.46,0.12,3996,3.6,5.5,0.654,2011
10115,Udonis Haslem,MIA,13,0.615,26.5,108.2,100.4,7.8,0.029,0.43,5.2,0.09,0.219,0.157,12.1,0.512,0.549,0.145,94.49,0.104,679,3.4,6.6,0.512,2011
10116,Vince Carter,PHX,73,0.521,28.1,108.0,104.6,3.4,0.116,1.62,12.2,0.027,0.108,0.068,7.5,0.502,0.528,0.23,94.68,0.092,4042,5.3,12.2,0.437,2011
10117,Vladimir Radmanovic,GSW,74,0.432,15.8,108.5,105.1,3.4,0.096,1.39,16.8,0.056,0.132,0.093,12.2,0.541,0.562,0.147,96.44,0.072,2336,1.9,4.3,0.431,2011
10118,Von Wafer,BOS,58,0.776,9.5,92.0,91.6,0.5,0.111,1.75,15.2,0.013,0.074,0.045,8.7,0.478,0.524,0.161,94.78,0.09,1092,1.2,2.7,0.421,2011
10119,Wayne Ellington,MIN,62,0.226,19.1,100.3,108.7,-8.3,0.098,1.36,13.2,0.021,0.07,0.045,9.7,0.463,0.488,0.169,98.32,0.054,2419,2.6,6.4,0.403,2011
10120,Wesley Johnson,MIN,79,0.215,26.2,103.7,109.1,-5.4,0.108,1.56,15.4,0.024,0.091,0.057,9.9,0.473,0.491,0.165,98.91,0.06,4269,3.4,8.6,0.397,2011
10121,Wesley Matthews,POR,82,0.585,33.6,107.5,104.7,2.8,0.101,1.19,11.6,0.018,0.085,0.051,9.7,0.528,0.582,0.209,90.5,0.097,5207,5.4,11.9,0.449,2011
10122,Will Bynum,DET,61,0.377,18.4,104.1,111.0,-6.9,0.289,2.35,26.6,0.014,0.06,0.036,11.3,0.468,0.524,0.221,92.34,0.092,2155,3.0,6.7,0.448,2011
10123,Willie Green,NOH,77,0.571,21.7,100.3,101.9,-1.6,0.08,1.1,9.3,0.014,0.087,0.051,8.4,0.488,0.515,0.202,91.04,0.073,3169,3.5,7.9,0.443,2011
10124,Willie Warren,LAC,19,0.263,7.0,102.6,94.7,7.9,0.307,3.38,36.5,0.008,0.096,0.049,10.8,0.443,0.48,0.155,95.42,0.082,268,0.7,1.8,0.371,2011
